,fundo,data_pagamento,cotacao,dy,rendimento
7370,PATL11,2023-06-09,59.52,"1,01%",0.6
7371,PATL11,2023-05-09,58.79,"1,02%",0.6
7372,PATL11,2023-04-11,57.41,"1,05%",0.6
7373,PATL11,2023-03-08,56.48,"1,06%",0.6
7374,PATL11,2023-02-08,61.47,"0,94%",0.58
7375,PATL11,2023-01-09,63.58,"0,91%",0.58
7376,PATL11,2022-12-08,65.72,"0,88%",0.58
7377,PATL11,2022-11-09,72.68,"0,80%",0.58
7378,PATL11,2022-10-10,75.93,"0,76%",0.58
7379,PATL11,2022-09-09,71.03,"0,82%",0.58
7380,PATL11,2022-08-08,66.35,"0,87%",0.58
7381,PATL11,2022-07-08,69.8,"0,83%",0.58
7382,PATL11,2022-06-08,70.01,"0,83%",0.58
7383,PATL11,2022-05-09,69.48,"0,83%",0.58
7384,PATL11,2022-04-08,67.51,"0,86%",0.58
7385,PATL11,2022-03-09,70.52,"0,82%",0.58
7386,PATL11,2022-02-08,67.18,"0,86%",0.58
7387,PATL11,2022-01-10,67.76,"0,84%",0.57
7388,PATL11,2021-12-08,57.31,"0,99%",0.57
7389,PATL11,2021-11-09,59.97,"0,95%",0.57
7390,PATL11,2021-10-08,65.1,"0,88%",0.57
7391,PATL11,2021-09-09,67.17,"0,85%",0.57
7392,PATL11,2021-08-09,74.0,"0,77%",0.57
7393,PATL11,2021-07-08,75.39,"0,76%",0.57
7394,PATL11,2021-06-09,81.38,"0,70%",0.57
7395,PATL11,2021-05-10,84.08,"0,68%",0.57
7396,PATL11,2021-04-09,82.39,"0,69%",0.57
7397,PATL11,2021-03-08,83.61,"0,67%",0.56
7398,PATL11,2021-02-08,84.53,"0,65%",0.55
7399,PATL11,2021-01-11,86.78,"0,62%",0.54
7400,PATL11,2020-12-08,84.45,"0,63%",0.53
7401,PATL11,2020-11-10,85.88,"0,61%",0.52
7402,PATL11,2020-10-08,86.78,"0,56%",0.49
7403,PATL11,2020-09-09,90.39,"0,09%",0.08
7404,DEVA11,2025-03-18,29.02,"1,48%",0.43
7405,DEVA11,2025-02-14,28.77,"1,43%",0.41
7406,DEVA11,2025-01-15,28.76,"1,53%",0.44
7407,DEVA11,2024-12-13,29.29,"1,47%",0.43
7408,DEVA11,2024-11-14,31.49,"1,43%",0.45
7409,DEVA11,2024-10-14,34.41,"1,31%",0.45
7410,DEVA11,2024-09-13,35.81,"1,26%",0.45
7411,DEVA11,2024-08-14,35.5,"1,30%",0.46
7412,DEVA11,2024-07-12,36.65,"1,17%",0.43
7413,DEVA11,2024-06-14,41.86,"1,15%",0.48
7414,DEVA11,2024-05-15,43.39,"1,50%",0.65
7415,DEVA11,2024-04-12,41.21,"1,65%",0.68
7416,DEVA11,2024-03-14,36.81,"1,63%",0.6
7417,DEVA11,2024-02-16,39.17,"1,58%",0.62
7418,DEVA11,2024-01-15,38.05,"1,10%",0.42
7419,DEVA11,2023-12-14,39.44,"1,19%",0.47
7420,DEVA11,2023-11-16,38.78,"1,34%",0.52
7421,DEVA11,2023-10-16,35.14,"1,39%",0.49
7422,DEVA11,2023-09-15,44.34,"1,06%",0.47
7423,DEVA11,2023-08-14,48.9,"1,02%",0.5
7424,DEVA11,2023-07-14,56.24,"1,07%",0.6
7425,DEVA11,2023-06-15,61.13,"1,06%",0.65
7426,DEVA11,2023-05-15,44.66,"1,90%",0.85
7427,DEVA11,2023-04-17,51.71,"1,35%",0.7
7428,DEVA11,2023-03-14,69.77,"1,29%",0.9
7429,DEVA11,2023-02-14,78.97,"1,39%",1.1
7430,DEVA11,2023-01-13,81.82,"1,28%",1.05
7431,DEVA11,2022-12-14,78.41,"1,15%",0.9
7432,DEVA11,2022-11-16,80.79,"0,69%",0.56
7433,DEVA11,2022-10-17,86.53,"0,64%",0.55
7434,DEVA11,2022-09-15,87.58,"1,14%",1.0
7435,DEVA11,2022-08-12,88.13,"1,42%",1.25
7436,DEVA11,2022-07-14,89.37,"1,58%",1.41
7437,DEVA11,2022-06-14,89.13,"1,80%",1.6
7438,DEVA11,2022-05-13,87.09,"1,61%",1.4
7439,DEVA11,2022-04-14,89.38,"1,47%",1.31
7440,DEVA11,2022-03-15,90.83,"1,30%",1.18
7441,DEVA11,2022-02-14,92.46,"1,35%",1.25
7442,DEVA11,2022-01-14,91.89,"1,47%",1.35
7443,DEVA11,2021-12-14,89.5,"1,59%",1.42
7444,DEVA11,2021-11-16,91.92,"1,52%",1.4
7445,DEVA11,2021-10-15,92.22,"1,44%",1.33
7446,DEVA11,2021-09-15,92.34,"1,57%",1.45
7447,DEVA11,2021-08-13,93.9,"1,34%",1.26
7448,DEVA11,2021-07-15,94.43,"1,18%",1.11
7449,DEVA11,2021-06-15,98.17,"1,12%",1.1
7450,DEVA11,2021-05-14,98.15,"1,40%",1.37
7451,DEVA11,2021-04-15,104.4,"1,48%",1.54
7452,DEVA11,2021-03-12,107.04,"1,20%",1.28
7453,DEVA11,2021-02-12,128.49,"1,52%",1.95
7454,DEVA11,2021-01-15,104.36,"2,41%",2.51
7455,DEVA11,2020-12-14,108.85,"2,46%",2.68
7456,SARE11,2025-03-18,3.81,"0,68%",0.03
7457,SARE11,2025-02-14,3.64,"0,63%",0.02
7458,SARE11,2025-01-15,3.58,"0,56%",0.02
7459,SARE11,2024-12-13,3.72,"0,54%",0.02
7460,SARE11,2024-11-14,4.13,"0,48%",0.02
7461,SARE11,2024-10-14,4.13,"0,48%",0.02
7462,SARE11,2024-09-13,4.16,"0,48%",0.02
7463,SARE11,2024-08-14,4.2,"0,60%",0.03
7464,SARE11,2024-07-12,4.2,"0,71%",0.03
7465,SARE11,2024-06-14,4.8,"0,69%",0.03
7466,SARE11,2024-05-15,4.85,"0,74%",0.04
7467,SARE11,2024-04-12,4.73,"0,76%",0.04
7468,SARE11,2024-03-14,4.47,"0,81%",0.04
7469,SARE11,2024-02-16,4.73,"0,85%",0.04
7470,SARE11,2024-01-15,4.97,"0,91%",0.05
7471,SARE11,2023-12-14,4.81,"0,94%",0.05
7472,SARE11,2023-11-16,4.96,"0,91%",0.05
7473,SARE11,2023-10-16,5.3,"0,85%",0.05
7474,SARE11,2023-09-15,5.63,"0,85%",0.05
7475,SARE11,2023-08-14,6.15,"0,81%",0.05
7476,SARE11,2023-07-14,6.54,"0,90%",0.06
7477,SARE11,2023-06-15,6.75,"0,89%",0.06
7478,SARE11,2023-05-15,5.94,"1,04%",0.06
7479,SARE11,2023-04-17,5.64,"1,10%",0.06
7480,SARE11,2023-03-14,6.16,"1,02%",0.06
7481,SARE11,2023-02-14,6.08,"1,05%",0.06
7482,SARE11,2023-01-13,6.86,"0,93%",0.06
7483,SARE11,2022-12-14,6.96,"0,92%",0.06
7484,SARE11,2022-11-16,7.83,"0,82%",0.06
7485,SARE11,2022-10-17,7.56,"0,86%",0.07
7486,SARE11,2022-09-15,8.1,"0,80%",0.07
7487,SARE11,2022-08-12,7.11,"0,91%",0.07
7488,SARE11,2022-07-14,6.81,"1,03%",0.07
7489,SARE11,2022-06-14,7.47,"0,83%",0.06
7490,SARE11,2022-05-13,7.78,"0,80%",0.06
7491,SARE11,2022-04-14,7.1,"0,87%",0.06
7492,SARE11,2022-03-15,7.02,"0,88%",0.06
7493,SARE11,2022-02-14,7.3,"0,86%",0.06
7494,SARE11,2022-01-14,7.16,"0,91%",0.07
7495,SARE11,2021-12-14,6.23,"1,00%",0.06
7496,SARE11,2021-11-16,7.68,"0,78%",0.06
7497,SARE11,2021-10-15,7.73,"0,78%",0.06
7498,SARE11,2021-09-15,8.68,"0,69%",0.06
7499,SARE11,2021-08-13,9.41,"0,64%",0.06
7500,SARE11,2021-07-14,9.96,"0,62%",0.06
7501,SARE11,2021-06-15,10.21,"0,63%",0.06
7502,SARE11,2021-05-14,10.2,"0,63%",0.06
7503,SARE11,2021-04-15,9.83,"0,66%",0.07
7504,SARE11,2021-03-12,10.07,"0,63%",0.06
7505,SARE11,2021-02-12,9.65,"0,57%",0.06
7506,SARE11,2021-01-15,9.56,"0,26%",0.02
7507,SARE11,2020-12-14,9.45,"0,21%",0.02
7508,SARE11,2020-11-16,9.54,"0,23%",0.02
7509,SARE11,2020-10-15,10.23,"0,18%",0.02
7510,SARE11,2020-09-15,10.31,"0,25%",0.03
7511,SARE11,2020-08-14,9.79,"0,28%",0.03
7512,SARE11,2020-07-14,9.07,"0,30%",0.03
7513,SARE11,2020-06-12,8.64,"0,30%",0.03
7514,SARE11,2020-05-15,9.39,"0,30%",0.03
7515,SARE11,2020-04-14,8.48,"0,32%",0.03
7519,VINO11,2025-03-18,4.8,"1,04%",0.05
7520,VINO11,2025-02-14,4.75,"1,05%",0.05
7521,VINO11,2025-01-15,4.94,"1,01%",0.05
7522,VINO11,2024-12-13,4.92,"1,02%",0.05
7523,VINO11,2024-11-14,5.02,"1,00%",0.05
7524,VINO11,2024-10-14,4.97,"1,01%",0.05
7525,VINO11,2024-09-13,5.92,"0,84%",0.05
7526,VINO11,2024-08-14,5.89,"0,88%",0.05
7527,VINO11,2024-07-12,6.63,"0,90%",0.06
7528,VINO11,2024-06-14,7.44,"0,81%",0.06
7529,VINO11,2024-05-15,7.3,"0,96%",0.07
7530,VINO11,2024-04-12,7.38,"0,75%",0.06
7531,VINO11,2024-03-14,7.06,"0,78%",0.06
7532,VINO11,2024-02-16,7.28,"0,76%",0.06
7533,VINO11,2024-01-12,7.26,"0,80%",0.06
7534,VINO11,2023-12-14,7.29,"0,80%",0.06
7535,VINO11,2023-11-16,7.28,"0,82%",0.06
7536,VINO11,2023-10-16,8.05,"0,75%",0.06
7537,VINO11,2023-09-15,8.74,"0,69%",0.06
7538,VINO11,2023-08-14,8.89,"0,70%",0.06
7539,VINO11,2023-07-14,8.91,"0,70%",0.06
7540,VINO11,2023-06-15,8.44,"0,73%",0.06
7541,VINO11,2023-05-15,8.12,"0,76%",0.06
7542,VINO11,2023-04-17,7.47,"0,83%",0.06
7543,VINO11,2023-03-14,8.02,"0,77%",0.06
7544,VINO11,2023-02-14,8.33,"0,74%",0.06
7545,VINO11,2023-01-13,9.04,"0,75%",0.07
7546,VINO11,2022-12-14,9.11,"0,75%",0.07
7547,VINO11,2022-11-16,9.58,"0,71%",0.07
7548,VINO11,2022-10-17,9.47,"0,72%",0.07
7549,VINO11,2022-09-15,9.56,"0,71%",0.07
7550,VINO11,2022-08-12,8.37,"0,81%",0.07
7551,VINO11,2022-07-14,8.37,"0,81%",0.07
7552,VINO11,2022-06-14,9.31,"0,73%",0.07
7553,VINO11,2022-05-13,9.71,"0,70%",0.07
7554,VINO11,2022-04-14,9.47,"0,72%",0.07
7555,VINO11,2022-03-15,9.1,"0,75%",0.07
7556,VINO11,2022-02-14,9.8,"0,69%",0.07
7557,VINO11,2022-01-14,10.75,"0,93%",0.1
7558,VINO11,2021-12-14,10.52,"1,05%",0.11
7559,VINO11,2021-11-16,11.49,"0,94%",0.11
7560,VINO11,2021-10-15,11.51,"1,13%",0.13
7561,VINO11,2021-09-15,11.28,"1,03%",0.12
7562,VINO11,2021-08-13,11.4,"0,81%",0.09
7563,VINO11,2021-07-15,11.3,"0,80%",0.09
7564,VINO11,2021-06-15,11.42,"0,79%",0.09
7565,VINO11,2021-05-14,11.55,"0,78%",0.09
7566,VINO11,2021-04-15,11.72,"0,77%",0.09
7567,VINO11,2021-03-12,11.76,"0,77%",0.09
7568,VINO11,2021-02-12,12.12,"0,74%",0.09
7569,VINO11,2021-01-15,12.01,"0,70%",0.08
7570,VINO11,2020-12-14,11.43,"0,61%",0.07
7571,VINO11,2020-11-16,11.3,"0,62%",0.07
7572,VINO11,2020-10-15,11.27,"0,62%",0.07
7573,VINO11,2020-09-15,11.08,"0,63%",0.07
7574,VINO11,2020-08-14,10.95,"0,66%",0.07
7575,VINO11,2020-07-14,11.26,"0,75%",0.08
7576,VINO11,2020-06-15,9.83,"0,71%",0.07
7577,VINO11,2020-05-15,9.54,"0,73%",0.07
7578,VINO11,2020-04-14,10.26,"0,72%",0.07
7582,RECT11,2025-03-18,32.4,"1,11%",0.36
7583,RECT11,2025-02-14,27.2,"1,32%",0.36
7584,RECT11,2025-01-15,27.77,"1,30%",0.36
7585,RECT11,2024-12-13,26.99,"1,33%",0.36
7586,RECT11,2024-11-14,28.53,"1,26%",0.36
7587,RECT11,2024-10-14,30.38,"1,18%",0.36
7588,RECT11,2024-09-13,31.99,"1,13%",0.36
7589,RECT11,2024-08-14,31.9,"1,13%",0.36
7590,RECT11,2024-07-12,31.96,"1,17%",0.37
7591,RECT11,2024-06-14,32.7,"1,13%",0.37
7592,RECT11,2024-05-15,34.28,"1,08%",0.37
7593,RECT11,2024-04-12,38.11,"0,94%",0.36
7594,RECT11,2024-03-14,38.93,"1,03%",0.4
7595,RECT11,2024-02-16,39.17,"1,02%",0.4
7596,RECT11,2024-01-15,42.68,"0,94%",0.4
7597,RECT11,2023-12-14,39.08,"1,02%",0.4
7598,RECT11,2023-11-16,38.94,"1,03%",0.4
7599,RECT11,2023-10-16,40.7,"0,98%",0.4
7600,RECT11,2023-09-15,44.07,"0,91%",0.4
7601,RECT11,2023-08-14,46.54,"0,86%",0.4
7602,RECT11,2023-07-14,47.11,"0,85%",0.4
7603,RECT11,2023-06-15,46.27,"0,86%",0.4
7604,RECT11,2023-05-15,46.94,"1,15%",0.54
7605,RECT11,2023-04-17,45.22,"1,19%",0.54
7606,RECT11,2023-03-14,46.18,"1,17%",0.54
7607,RECT11,2023-02-14,46.83,"1,15%",0.54
7608,RECT11,2023-01-13,48.67,"1,03%",0.5
7609,RECT11,2022-12-14,49.7,"1,01%",0.5
7610,RECT11,2022-11-16,53.24,"0,94%",0.5
7611,RECT11,2022-10-17,55.09,"0,91%",0.5
7612,RECT11,2022-09-15,56.9,"0,88%",0.5
7613,RECT11,2022-08-12,54.49,"0,92%",0.5
7614,RECT11,2022-07-14,51.1,"0,98%",0.5
7615,RECT11,2022-06-14,53.12,"0,94%",0.5
7616,RECT11,2022-05-13,56.17,"0,89%",0.5
7617,RECT11,2022-04-14,59.42,"0,84%",0.5
7618,RECT11,2022-03-15,60.03,"0,84%",0.5
7619,RECT11,2022-02-14,63.0,"0,83%",0.52
7620,RECT11,2022-01-14,64.96,"0,84%",0.54
7621,RECT11,2021-12-14,61.06,"0,95%",0.58
7622,RECT11,2021-11-16,62.22,"0,85%",0.53
7623,RECT11,2021-10-15,61.88,"0,83%",0.51
7624,RECT11,2021-09-15,68.58,"0,65%",0.44
7625,RECT11,2021-08-13,71.93,"0,70%",0.5
7626,RECT11,2021-07-15,70.9,"0,85%",0.6
7627,RECT11,2021-06-15,72.84,"0,82%",0.6
7628,RECT11,2021-05-14,71.33,"0,84%",0.6
7629,RECT11,2021-04-15,79.51,"0,75%",0.6
7630,RECT11,2021-03-12,78.48,"0,92%",0.72
7631,RECT11,2021-02-12,86.5,"0,83%",0.72
7632,RECT11,2021-01-15,87.58,"0,82%",0.72
7633,RECT11,2020-12-14,85.76,"0,84%",0.72
7634,RECT11,2020-11-16,86.87,"0,83%",0.72
7635,RECT11,2020-10-15,87.68,"0,82%",0.72
7636,RECT11,2020-09-15,89.71,"0,80%",0.72
7637,RECT11,2020-08-14,87.0,"0,93%",0.81
7638,RECT11,2020-07-14,91.38,"0,89%",0.81
7639,RECT11,2020-06-15,89.11,"0,91%",0.81
7640,RECT11,2020-05-15,81.11,"1,00%",0.81
7641,RECT11,2020-04-15,85.43,"0,95%",0.81
7652,BLMG11,2025-03-18,28.37,"1,23%",0.35
7653,BLMG11,2025-02-14,28.0,"1,25%",0.35
7654,BLMG11,2025-01-08,25.37,"3,55%",0.9
7655,BLMG11,2024-11-14,32.82,"1,52%",0.5
7656,BLMG11,2024-10-14,36.87,"1,36%",0.5
7657,BLMG11,2024-09-13,39.54,"1,26%",0.5
7658,BLMG11,2024-08-14,35.76,"1,40%",0.5
7659,BLMG11,2024-07-31,35.79,"1,26%",0.45
7660,BLMG11,2024-06-14,35.13,"1,28%",0.45
7661,BLMG11,2024-05-15,35.91,"1,25%",0.45
7662,BLMG11,2024-04-12,36.27,"1,21%",0.44
7663,BLMG11,2024-03-14,36.22,"1,21%",0.44
7664,BLMG11,2024-02-16,36.01,"1,22%",0.44
7665,BLMG11,2024-01-15,38.27,"1,15%",0.44
7666,BLMG11,2023-12-14,45.39,"0,66%",0.3
7667,BLMG11,2023-11-16,50.8,"1,30%",0.66
7668,BLMG11,2023-10-16,53.42,"1,27%",0.68
7669,BLMG11,2023-09-15,55.68,"1,26%",0.7
7670,BLMG11,2023-08-14,62.24,"1,12%",0.7
7671,BLMG11,2023-07-14,62.27,"1,14%",0.71
7672,BLMG11,2023-06-15,61.88,"1,16%",0.72
7673,BLMG11,2023-05-15,60.06,"1,23%",0.74
7674,BLMG11,2023-04-17,56.44,"1,35%",0.76
7675,BLMG11,2023-03-14,62.06,"1,26%",0.78
7676,BLMG11,2023-02-14,64.41,"1,23%",0.79
7677,BLMG11,2023-01-13,70.8,"1,13%",0.8
7678,BLMG11,2022-12-14,69.37,"1,15%",0.8
7679,BLMG11,2022-11-16,79.04,"1,01%",0.8
7680,BLMG11,2022-10-17,81.89,"0,98%",0.8
7681,BLMG11,2022-09-15,77.66,"1,03%",0.8
7682,BLMG11,2022-08-12,69.85,"1,15%",0.8
7683,BLMG11,2022-07-14,70.81,"1,13%",0.8
7684,BLMG11,2022-06-14,75.93,"1,05%",0.8
7685,BLMG11,2022-05-13,77.66,"1,03%",0.8
7686,BLMG11,2022-04-14,77.94,"1,03%",0.8
7687,BLMG11,2022-03-15,81.0,"0,99%",0.8
7688,BLMG11,2022-02-14,86.0,"0,93%",0.8
7689,BLMG11,2022-01-14,85.4,"1,05%",0.9
7690,BLMG11,2021-12-14,86.61,"1,04%",0.9
7691,BLMG11,2021-11-16,86.78,"1,04%",0.9
7692,BLMG11,2021-10-15,89.18,"1,01%",0.9
7693,BLMG11,2021-09-15,88.07,"1,02%",0.9
7694,BLMG11,2021-08-13,91.35,"0,99%",0.9
7695,BLMG11,2021-07-15,91.35,"0,99%",0.9
7696,BLMG11,2021-06-15,92.35,"1,19%",1.1
7697,BLMG11,2021-05-14,95.07,"0,76%",0.73
7698,BLMG11,2021-04-15,96.38,"0,75%",0.73
7699,BLMG11,2021-03-12,100.49,"0,72%",0.73
7700,BROF11,2025-02-25,49.38,"1,15%",0.57
7701,BROF11,2025-01-24,46.2,"1,23%",0.57
7702,BROF11,2024-12-26,40.25,"1,24%",0.5
7703,BROF11,2024-11-27,45.4,"1,01%",0.46
7704,BROF11,2024-10-23,44.31,"0,99%",0.44
7705,BROF11,2024-09-24,45.43,"0,95%",0.43
7706,BROF11,2024-08-23,44.99,"0,93%",0.42
7707,BROF11,2024-07-23,47.21,"0,92%",0.43
7708,BROF11,2024-06-25,51.58,"1,05%",0.54
7709,BROF11,2024-05-24,52.67,"1,03%",0.54
7710,BROF11,2024-04-23,55.57,"0,97%",0.54
